"Order","Family","Genus","species","binom","haploid.num","chromosome"
"Diptera","Calliphoridae","Calliphora","viridescens","Calliphora viridescens",6,"mono"
"Diptera","Calliphoridae","Calliphora","vomitoria","Calliphora vomitoria",6,"mono"
"Diptera","Calliphoridae","Calliphora","vomitoria","Calliphora vomitoria",6,"mono"
"Diptera","Calliphoridae","Calliphora","vomitoria I","Calliphora vomitoria I",6,"mono"
"Diptera","Calliphoridae","Calliphora","vomitoria II","Calliphora vomitoria II",6,"mono"
"Diptera","Calliphoridae","Calliphora","vomitoria III","Calliphora vomitoria III",6,"mono"
"Diptera","Calliphoridae","Chrysomya","albiceps","Chrysomya albiceps",6,"mono"
"Diptera","Calliphoridae","Chrysomya","marginalis","Chrysomya marginalis",6,"mono"
"Diptera","Calliphoridae","Chrysomya","megacephala","Chrysomya megacephala",6,"mono"
"Diptera","Calliphoridae","Chrysomya","phaonis","Chrysomya phaonis",6,"mono"
"Diptera","Calliphoridae","Chrysomya","pinguis","Chrysomya pinguis",6,"mono"
"Diptera","Calliphoridae","Chrysomya","putoria","Chrysomya putoria",6,"mono"
"Diptera","Calliphoridae","Chrysomya","rufifacies","Chrysomya rufifacies",6,"mono"
"Diptera","Calliphoridae","Chrysomya","saffraneta","Chrysomya saffraneta",6,"mono"
"Diptera","Calliphoridae","Chrysomya","varipes","Chrysomya varipes",6,"mono"
"Diptera","Calliphoridae","Cochliomyia","hominivorax","Cochliomyia hominivorax",6,"mono"
"Diptera","Calliphoridae","Cochliomyia","macellaria I","Cochliomyia macellaria I",6,"mono"
"Diptera","Calliphoridae","Cochliomyia","macellaria II","Cochliomyia macellaria II",6,"mono"
"Diptera","Calliphoridae","Cynomya","cadaverina","Cynomya cadaverina",6,"mono"
"Diptera","Calliphoridae","Cynomya","mortuorum I","Cynomya mortuorum I",6,"mono"
"Diptera","Calliphoridae","Cynomya","mortuorum II","Cynomya mortuorum II",6,"mono"
"Diptera","Calliphoridae","Cynomya","mortuorum III","Cynomya mortuorum III",6,"mono"
"Diptera","Calliphoridae","Hemipyrellia","brunneipes","Hemipyrellia brunneipes",6,"mono"
"Diptera","Calliphoridae","Hemipyrellia","fernandica","Hemipyrellia fernandica",6,"mono"
"Diptera","Calliphoridae","Hemipyrellia","ligurriens","Hemipyrellia ligurriens",6,"mono"
"Diptera","Calliphoridae","Hemipyrellia","taeniops","Hemipyrellia taeniops",6,"mono"
"Diptera","Calliphoridae","Hemipyrellia","tagaliana","Hemipyrellia tagaliana",6,"mono"
"Diptera","Calliphoridae","Lucilia","ampullacea","Lucilia ampullacea",6,"mono"
"Diptera","Calliphoridae","Lucilia","caesar","Lucilia caesar",6,"mono"
"Diptera","Calliphoridae","Lucilia","cuprina","Lucilia cuprina",6,"mono"
"Diptera","Calliphoridae","Lucilia","illustris","Lucilia illustris",6,"mono"
"Diptera","Calliphoridae","Lucilia","porphyrina","Lucilia porphyrina",6,"mono"
"Diptera","Calliphoridae","Lucilia","sericata","Lucilia sericata",6,"mono"
"Diptera","Calliphoridae","Phormia","regina","Phormia regina",6,"mono"
"Diptera","Calliphoridae","Phormia","regina","Phormia regina",6,"mono"
"Diptera","Calliphoridae","Phormia","terraenovae","Phormia terraenovae",6,"mono"
"Diptera","Calliphoridae","Pollenia","nigripes","Pollenia nigripes",6,"mono"
"Diptera","Calliphoridae","Pollenia","rudis","Pollenia rudis",6,"mono"
"Diptera","Calliphoridae","Pollenia","rudis I","Pollenia rudis I",6,"mono"
"Diptera","Calliphoridae","Pollenia","rudis II","Pollenia rudis II",6,"mono"
"Diptera","Calliphoridae","Pollenia","rudis III","Pollenia rudis III",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","aenea","Protocalliphora aenea",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","aenea","Protocalliphora aenea",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","avium","Protocalliphora avium",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","avium","Protocalliphora avium",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","hirundo","Protocalliphora hirundo",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","hirundo ","Protocalliphora hirundo ",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","metallica","Protocalliphora metallica",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","metallica","Protocalliphora metallica",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","sialia","Protocalliphora sialia",6,"mono"
"Diptera","Calliphoridae","Protocalliphora","sialia","Protocalliphora sialia",6,"mono"
"Diptera","Calliphoridae","Protophormia","terraenovae","Protophormia terraenovae",6,"mono"
"Diptera","Calliphoridae","Protophormia","terraenovae","Protophormia terraenovae",6,"mono"
"Diptera","Calliphoridae","Protophormia","terraenovae","Protophormia terraenovae",6,"mono"
"Diptera","Calliphoridae","Protophormia","terraenovae I","Protophormia terraenovae I",6,"mono"
"Diptera","Calliphoridae","Protophormia","terraenovae II","Protophormia terraenovae II",6,"mono"
"Diptera","Chironomidae","Chironomus","sp.","Chironomus sp.",3,"mono"
"Diptera","Chironomidae","Chironomus","alluaudi ","Chironomus alluaudi ",4,"mono"
"Diptera","Chironomidae","Chironomus","alpestris","Chironomus alpestris",4,"mono"
"Diptera","Chironomidae","Chironomus","bathophilus","Chironomus bathophilus",4,"mono"
"Diptera","Chironomidae","Chironomus","confinis","Chironomus confinis",4,"mono"
"Diptera","Chironomidae","Chironomus","dorsalis","Chironomus dorsalis",4,"mono"
"Diptera","Chironomidae","Chironomus","formosipennis ","Chironomus formosipennis ",4,"mono"
"Diptera","Chironomidae","Chironomus","plumosus","Chironomus plumosus",4,"mono"
"Diptera","Chironomidae","Chironomus","pulcher","Chironomus pulcher",4,"mono"
"Diptera","Chironomidae","Chironomus","riparius","Chironomus riparius",4,"mono"
"Diptera","Chironomidae","Chironomus","riperiua","Chironomus riperiua",4,"mono"
"Diptera","Chironomidae","Chironomus","sp","Chironomus sp",4,"mono"
"Diptera","Chironomidae","Chironomus","sp.","Chironomus sp.",4,"mono"
"Diptera","Chironomidae","Chironomus","sp.","Chironomus sp.",4,"mono"
"Diptera","Chironomidae","Chironomus","thummi","Chironomus thummi",4,"mono"
"Diptera","Chironomidae","Chironomus","transvaalensis ","Chironomus transvaalensis ",4,"mono"
"Diptera","Chironomidae","Micropsectra","praecox","Micropsectra praecox",4,"mono"
"Diptera","Culicidae","Aedes","albopictus","Aedes albopictus",3,"mono"
"Diptera","Culicidae","Aedes","canadensis","Aedes canadensis",3,"mono"
"Diptera","Culicidae","Aedes","japonicus","Aedes japonicus",3,"mono"
"Diptera","Culicidae","Aedes","koreicus","Aedes koreicus",3,"mono"
"Diptera","Culicidae","Aedes","togoi","Aedes togoi",3,"mono"
"Diptera","Culicidae","Aedes","triseriatus","Aedes triseriatus",3,"mono"
"Diptera","Culicidae","Anopheles","agrgyritarsus","Anopheles agrgyritarsus",3,"mono"
"Diptera","Culicidae","Anopheles","albimanus","Anopheles albimanus",3,"mono"
"Diptera","Culicidae","Anopheles","aquasalis","Anopheles aquasalis",3,"mono"
"Diptera","Culicidae","Anopheles","aztecus","Anopheles aztecus",3,"mono"
"Diptera","Culicidae","Anopheles","claviger","Anopheles claviger",3,"mono"
"Diptera","Culicidae","Anopheles","darlingi","Anopheles darlingi",3,"mono"
"Diptera","Culicidae","Anopheles","freeborni","Anopheles freeborni",3,"mono"
"Diptera","Culicidae","Anopheles","gambiae ","Anopheles gambiae ",3,"mono"
"Diptera","Culicidae","Anopheles","maculipennis","Anopheles maculipennis",3,"mono"
"Diptera","Culicidae","Anopheles","noroestensis","Anopheles noroestensis",3,"mono"
"Diptera","Culicidae","Anopheles","occidentalis","Anopheles occidentalis",3,"mono"
"Diptera","Culicidae","Anopheles","pseudopunctipennis","Anopheles pseudopunctipennis",3,"mono"
"Diptera","Culicidae","Anopheles","punctipennis","Anopheles punctipennis",3,"mono"
"Diptera","Culicidae","Anopheles","punctipennis","Anopheles punctipennis",3,"mono"
"Diptera","Culicidae","Anopheles","quadrimaculatus","Anopheles quadrimaculatus",3,"mono"
"Diptera","Culicidae","Anopheles","sp","Anopheles sp",3,"mono"
"Diptera","Culicidae","Anopheles","stephensi","Anopheles stephensi",3,"mono"
"Diptera","Culicidae","Anopheles","strodei","Anopheles strodei",3,"mono"
"Diptera","Culicidae","Anopheles","strodei","Anopheles strodei",3,"mono"
"Diptera","Culicidae","Chaoborus","plumicornis","Chaoborus plumicornis",4,"mono"
"Diptera","Culicidae","Culex","hayashii","Culex hayashii",3,"mono"
"Diptera","Culicidae","Culex","pipiens","Culex pipiens",3,"mono"
"Diptera","Culicidae","Culex","spicalis","Culex spicalis",3,"mono"
"Diptera","Culicidae","Culex","tarsalis","Culex tarsalis",3,"mono"
"Diptera","Culicidae","Culex","territans","Culex territans",3,"mono"
"Diptera","Culicidae","Culex","tritaeniorhynchus","Culex tritaeniorhynchus",3,"mono"
"Diptera","Culicidae","Culex","pipiens","Culex pipiens",6,"mono"
"Diptera","Cuterebridae","Cuterebra","emasculator","Cuterebra emasculator",6,"mono"
"Diptera","Drosophilidae","Drosophila","albomicans","Drosophila albomicans",3,"mono"
"Diptera","Drosophilidae","Drosophila","alpina","Drosophila alpina",3,"mono"
"Diptera","Drosophilidae","Drosophila","annulipes","Drosophila annulipes",3,"mono"
"Diptera","Drosophilidae","Drosophila","annulipes","Drosophila annulipes",3,"mono"
"Diptera","Drosophilidae","Drosophila","aracea","Drosophila aracea",3,"mono"
"Diptera","Drosophilidae","Drosophila","atalia","Drosophila atalia",3,"mono"
"Diptera","Drosophilidae","Drosophila","austrosaltans","Drosophila austrosaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","baimaii","Drosophila baimaii",3,"mono"
"Diptera","Drosophilidae","Drosophila","barbarae","Drosophila barbarae",3,"mono"
"Diptera","Drosophilidae","Drosophila","biauraria","Drosophila biauraria",3,"mono"
"Diptera","Drosophilidae","Drosophila","bocainensis","Drosophila bocainensis",3,"mono"
"Diptera","Drosophilidae","Drosophila","bocainoides","Drosophila bocainoides",3,"mono"
"Diptera","Drosophilidae","Drosophila","bryani","Drosophila bryani",3,"mono"
"Diptera","Drosophilidae","Drosophila","capricorni","Drosophila capricorni",3,"mono"
"Diptera","Drosophilidae","Drosophila","cordata","Drosophila cordata",3,"mono"
"Diptera","Drosophilidae","Drosophila","denticulata","Drosophila denticulata",3,"mono"
"Diptera","Drosophilidae","Drosophila","dreyfusi","Drosophila dreyfusi",3,"mono"
"Diptera","Drosophilidae","Drosophila","emarginata","Drosophila emarginata",3,"mono"
"Diptera","Drosophilidae","Drosophila","equinoxalis","Drosophila equinoxalis",3,"mono"
"Diptera","Drosophilidae","Drosophila","eugracilis","Drosophila eugracilis",3,"mono"
"Diptera","Drosophilidae","Drosophila","fumipennis","Drosophila fumipennis",3,"mono"
"Diptera","Drosophilidae","Drosophila","insularis","Drosophila insularis",3,"mono"
"Diptera","Drosophilidae","Drosophila","kanapiae","Drosophila kanapiae",3,"mono"
"Diptera","Drosophilidae","Drosophila","khaoyana","Drosophila khaoyana",3,"mono"
"Diptera","Drosophilidae","Drosophila","lamottei","Drosophila lamottei",3,"mono"
"Diptera","Drosophilidae","Drosophila","latifasciaeformis","Drosophila latifasciaeformis",3,"mono"
"Diptera","Drosophilidae","Drosophila","lucipennis","Drosophila lucipennis",3,"mono"
"Diptera","Drosophilidae","Drosophila","lusaltans","Drosophila lusaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","mangabeirai","Drosophila mangabeirai",3,"mono"
"Diptera","Drosophilidae","Drosophila","nebulosa","Drosophila nebulosa",3,"mono"
"Diptera","Drosophilidae","Drosophila","neocordata","Drosophila neocordata",3,"mono"
"Diptera","Drosophilidae","Drosophila","neoelliptica","Drosophila neoelliptica",3,"mono"
"Diptera","Drosophilidae","Drosophila","neoguaramunu","Drosophila neoguaramunu",3,"mono"
"Diptera","Drosophilidae","Drosophila","neohypocausta","Drosophila neohypocausta",3,"mono"
"Diptera","Drosophilidae","Drosophila","neosaltans","Drosophila neosaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","nigrosaltans","Drosophila nigrosaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","orena","Drosophila orena",3,"mono"
"Diptera","Drosophilidae","Drosophila","orosa","Drosophila orosa",3,"mono"
"Diptera","Drosophilidae","Drosophila","parabocainensis","Drosophila parabocainensis",3,"mono"
"Diptera","Drosophilidae","Drosophila","paralutea","Drosophila paralutea",3,"mono"
"Diptera","Drosophilidae","Drosophila","parasaltans","Drosophila parasaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","parvula","Drosophila parvula",3,"mono"
"Diptera","Drosophilidae","Drosophila","paulistorum","Drosophila paulistorum",3,"mono"
"Diptera","Drosophilidae","Drosophila","pavlovskiana","Drosophila pavlovskiana",3,"mono"
"Diptera","Drosophilidae","Drosophila","pennae","Drosophila pennae",3,"mono"
"Diptera","Drosophilidae","Drosophila","pinicola","Drosophila pinicola",3,"mono"
"Diptera","Drosophilidae","Drosophila","prosaltans","Drosophila prosaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","prostipennis","Drosophila prostipennis",3,"mono"
"Diptera","Drosophilidae","Drosophila","pseudosaltans","Drosophila pseudosaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","quadraria","Drosophila quadraria",3,"mono"
"Diptera","Drosophilidae","Drosophila","quinaria","Drosophila quinaria",3,"mono"
"Diptera","Drosophilidae","Drosophila","rectangularis","Drosophila rectangularis",3,"mono"
"Diptera","Drosophilidae","Drosophila","saltans","Drosophila saltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","septentriosaltans","Drosophila septentriosaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","sturtevanti","Drosophila sturtevanti",3,"mono"
"Diptera","Drosophilidae","Drosophila","subsaltans","Drosophila subsaltans",3,"mono"
"Diptera","Drosophilidae","Drosophila","sucinea","Drosophila sucinea",3,"mono"
"Diptera","Drosophilidae","Drosophila","takahashii","Drosophila takahashii",3,"mono"
"Diptera","Drosophilidae","Drosophila","tranquilla","Drosophila tranquilla",3,"mono"
"Diptera","Drosophilidae","Drosophila","triauraria","Drosophila triauraria",3,"mono"
"Diptera","Drosophilidae","Drosophila","trilutea","Drosophila trilutea",3,"mono"
"Diptera","Drosophilidae","Drosophila","tropicalis","Drosophila tropicalis",3,"mono"
"Diptera","Drosophilidae","Drosophila","tropicalis cubana","Drosophila tropicalis cubana",3,"mono"
"Diptera","Drosophilidae","Drosophila","willistoni","Drosophila willistoni",3,"mono"
"Diptera","Drosophilidae","Drosophila","willistoni quechua","Drosophila willistoni quechua",3,"mono"
"Diptera","Drosophilidae","Drosophila","wingei","Drosophila wingei",3,"mono"
"Diptera","Drosophilidae","Drosophila","acutilabella","Drosophila acutilabella",4,"mono"
"Diptera","Drosophilidae","Drosophila","agumbensis","Drosophila agumbensis",4,"mono"
"Diptera","Drosophilidae","Drosophila","albostrigata","Drosophila albostrigata",4,"mono"
"Diptera","Drosophilidae","Drosophila","americana","Drosophila americana",4,"mono"
"Diptera","Drosophilidae","Drosophila","ananassae","Drosophila ananassae",4,"mono"
"Diptera","Drosophilidae","Drosophila","andamensis","Drosophila andamensis",4,"mono"
"Diptera","Drosophilidae","Drosophila","anomelani","Drosophila anomelani",4,"mono"
"Diptera","Drosophilidae","Drosophila","antillea","Drosophila antillea",4,"mono"
"Diptera","Drosophilidae","Drosophila","aragua","Drosophila aragua",4,"mono"
"Diptera","Drosophilidae","Drosophila","arapuan","Drosophila arapuan",4,"mono"
"Diptera","Drosophilidae","Drosophila","arawakana","Drosophila arawakana",4,"mono"
"Diptera","Drosophilidae","Drosophila","arawakana kittensis","Drosophila arawakana kittensis",4,"mono"
"Diptera","Drosophilidae","Drosophila","athabasca","Drosophila athabasca",4,"mono"
"Diptera","Drosophilidae","Drosophila","atripex","Drosophila atripex",4,"mono"
"Diptera","Drosophilidae","Drosophila","auraria","Drosophila auraria",4,"mono"
"Diptera","Drosophilidae","Drosophila","baimaii","Drosophila baimaii",4,"mono"
"Diptera","Drosophilidae","Drosophila","bakoue","Drosophila bakoue",4,"mono"
"Diptera","Drosophilidae","Drosophila","barbarae","Drosophila barbarae",4,"mono"
"Diptera","Drosophilidae","Drosophila","bedicheki","Drosophila bedicheki",4,"mono"
"Diptera","Drosophilidae","Drosophila","belladunni","Drosophila belladunni",4,"mono"
"Diptera","Drosophilidae","Drosophila","biarmipes","Drosophila biarmipes",4,"mono"
"Diptera","Drosophilidae","Drosophila","bicornuta","Drosophila bicornuta",4,"mono"
"Diptera","Drosophilidae","Drosophila","bilimbata","Drosophila bilimbata",4,"mono"
"Diptera","Drosophilidae","Drosophila","bipectinata","Drosophila bipectinata",4,"mono"
"Diptera","Drosophilidae","Drosophila","birchii","Drosophila birchii",4,"mono"
"Diptera","Drosophilidae","Drosophila","bizonata","Drosophila bizonata",4,"mono"
"Diptera","Drosophilidae","Drosophila","bochi","Drosophila bochi",4,"mono"
"Diptera","Drosophilidae","Drosophila","bocqueti","Drosophila bocqueti",4,"mono"
"Diptera","Drosophilidae","Drosophila","briegeri","Drosophila briegeri",4,"mono"
"Diptera","Drosophilidae","Drosophila","bromeliae","Drosophila bromeliae",4,"mono"
"Diptera","Drosophilidae","Drosophila","bromelioides","Drosophila bromelioides",4,"mono"
"Diptera","Drosophilidae","Drosophila","brooksae","Drosophila brooksae",4,"mono"
"Diptera","Drosophilidae","Drosophila","busckii","Drosophila busckii",4,"mono"
"Diptera","Drosophilidae","Drosophila","californica","Drosophila californica",4,"mono"
"Diptera","Drosophilidae","Drosophila","camargoi","Drosophila camargoi",4,"mono"
"Diptera","Drosophilidae","Drosophila","camargoi","Drosophila camargoi",4,"mono"
"Diptera","Drosophilidae","Drosophila","canalinea","Drosophila canalinea",4,"mono"
"Diptera","Drosophilidae","Drosophila","caponei","Drosophila caponei",4,"mono"
"Diptera","Drosophilidae","Drosophila","cardiniodes","Drosophila cardiniodes",4,"mono"
"Diptera","Drosophilidae","Drosophila","caribiana","Drosophila caribiana",4,"mono"
"Diptera","Drosophilidae","Drosophila","castanea","Drosophila castanea",4,"mono"
"Diptera","Drosophilidae","Drosophila","chamundiensis","Drosophila chamundiensis",4,"mono"
"Diptera","Drosophilidae","Drosophila","cheda","Drosophila cheda",4,"mono"
"Diptera","Drosophilidae","Drosophila","coracina","Drosophila coracina",4,"mono"
"Diptera","Drosophilidae","Drosophila","curviceps","Drosophila curviceps",4,"mono"
"Diptera","Drosophilidae","Drosophila","davidi","Drosophila davidi",4,"mono"
"Diptera","Drosophilidae","Drosophila","deltaneuron","Drosophila deltaneuron",4,"mono"
"Diptera","Drosophilidae","Drosophila","dominicana","Drosophila dominicana",4,"mono"
"Diptera","Drosophilidae","Drosophila","dunni thomasensis","Drosophila dunni thomasensis",4,"mono"
"Diptera","Drosophilidae","Drosophila","endobranchia","Drosophila endobranchia",4,"mono"
"Diptera","Drosophilidae","Drosophila","ercepeae","Drosophila ercepeae",4,"mono"
"Diptera","Drosophilidae","Drosophila","erecta","Drosophila erecta",4,"mono"
"Diptera","Drosophilidae","Drosophila","fascioloides","Drosophila fascioloides",4,"mono"
"Diptera","Drosophilidae","Drosophila","ficusphila","Drosophila ficusphila",4,"mono"
"Diptera","Drosophilidae","Drosophila","formosana","Drosophila formosana",4,"mono"
"Diptera","Drosophilidae","Drosophila","fumida","Drosophila fumida",4,"mono"
"Diptera","Drosophilidae","Drosophila","fumosa","Drosophila fumosa",4,"mono"
"Diptera","Drosophilidae","Drosophila","giriensis","Drosophila giriensis",4,"mono"
"Diptera","Drosophilidae","Drosophila","greeni","Drosophila greeni",4,"mono"
"Diptera","Drosophilidae","Drosophila","heterobristalis","Drosophila heterobristalis",4,"mono"
"Diptera","Drosophilidae","Drosophila","hexastriata","Drosophila hexastriata",4,"mono"
"Diptera","Drosophilidae","Drosophila","hypocausta","Drosophila hypocausta",4,"mono"
"Diptera","Drosophilidae","Drosophila","immigrans","Drosophila immigrans",4,"mono"
